,type,tag_name,discription,sheet_name,label,비고
471,Turbine1,T1.GBRTD41,MILL-F COAL AIR TEMP,PULVERIZER_F_pulv_process,PULVERIZER F process,
472,Turbine1,T1.GBRTD42,MILL-F COAL AIR TEMP 1,PULVERIZER_F_pulv_process,PULVERIZER F process,
473,Turbine1,T1.GBRTD5,MILL-F COAL AIR TEMP 2,PULVERIZER_F_pulv_process,PULVERIZER F process,
474,Turbine1,T1.GBRTD6,FEEDER-F RATE,PULVERIZER_F_pulv_process,PULVERIZER F process,중복
475,Turbine1,T1.GBRTD7,FEEDER-F RATE,PULVERIZER_F_pulv_process,PULVERIZER F process,중복
476,Turbine1,T1.GBRTD8,"UNIT LOAD (MW,  ACTUAL)",PULVERIZER_F_pulv_process,PULVERIZER F process,GENERATOR_WATTS
477,Turbine1,T1.GBRTD9,PULVFAIRT SELD  XMTR,PULVERIZER_F_pulv_process,PULVERIZER F process,?????
478,Turbine1,T1.GBWT1,AIR TEMP 1 TO   MILL-F,PULVERIZER_F_pulv_process,PULVERIZER F process,
479,Turbine1,T1.GBWT10,AIR TEMP 2 TO   MILL-F,PULVERIZER_F_pulv_process,PULVERIZER F process,
480,Turbine1,T1.GBWT11,AIR TEMP 3 TO   MILL-F,PULVERIZER_F_pulv_process,PULVERIZER F process,
481,Turbine1,T1.GBWT12,PULVFAIRF SELD  XMTR,PULVERIZER_F_pulv_process,PULVERIZER F process,?????
482,Turbine1,T1.GBWT13,MILL-F AIR FLOW 1,PULVERIZER_F_pulv_process,PULVERIZER F process,
483,Turbine1,T1.GBWT14,MILL-F AIR FLOW 2,PULVERIZER_F_pulv_process,PULVERIZER F process,
484,Turbine1,T1.GBWT15,MILL-F MOTOR    CURRENT,PULVERIZER_F_pulv_process,PULVERIZER F process,
485,Turbine1,T1.GBWT16,FINAL RH INLET  TEMP 5,REHEATER_final_reheater_steam,REHEATER final_reheater,
486,Turbine1,T1.GBWT17,FINAL RH INLET  TEMP 6,REHEATER_final_reheater_steam,REHEATER final_reheater,
487,Turbine1,T1.GBWT18,FINAL RH INLET  TEMP 7,REHEATER_final_reheater_steam,REHEATER final_reheater,
488,Turbine1,T1.GBWT19,FINAL RH INLET  TEMP 8,REHEATER_final_reheater_steam,REHEATER final_reheater,
489,Turbine1,T1.GBWT2,FINAL RH OUTLET TEMP 1,REHEATER_final_reheater_steam,REHEATER final_reheater,
490,Turbine1,T1.GBWT20,FINAL RH OUTLET TEMP 2,REHEATER_final_reheater_steam,REHEATER final_reheater,
491,Turbine1,T1.GBWT21,FINAL RH OUTLET TEMP 3,REHEATER_final_reheater_steam,REHEATER final_reheater,
492,Turbine1,T1.GBWT22,FINAL RH OUTLET TEMP 4,REHEATER_final_reheater_steam,REHEATER final_reheater,
493,Turbine1,T1.GBWT23,FINAL RH OUTLET TEMP 5,REHEATER_final_reheater_steam,REHEATER final_reheater,
494,Turbine1,T1.GBWT24,FINAL RH OUTLET TEMP 6,REHEATER_final_reheater_steam,REHEATER final_reheater,
495,Turbine1,T1.GBWT25,FINAL RH OUTLET TEMP 7,REHEATER_final_reheater_steam,REHEATER final_reheater,
496,Turbine1,T1.GBWT26,FINAL RH OUTLET TEMP 8,REHEATER_final_reheater_steam,REHEATER final_reheater,
497,Turbine1,T1.GBWT27,"UNIT LOAD (MW,  ACTUAL)",REHEATER_final_reheater_steam,REHEATER final_reheater,GENERATOR_WATTS
498,Turbine1,T1.GBWT28,HRH LINE A STM  PRESS,REHEATER_final_reheater_steam,REHEATER final_reheater,
499,Turbine1,T1.GBWT29,HRH LINE B STM  PRESS,REHEATER_final_reheater_steam,REHEATER final_reheater,
500,Turbine1,T1.GBWT3,STEAM FLOW,REHEATER_final_reheater_steam,REHEATER final_reheater,
501,Turbine1,T1.GBWT30,PLATEN SH OUTLT TEMP 1,REHEATER_final_reheater_steam,REHEATER final_reheater,
502,Turbine1,T1.GBWT31,PLATEN SH OUTLT TEMP 2,REHEATER_final_reheater_steam,REHEATER final_reheater,
503,Turbine1,T1.GBWT32,PLATEN SH OUTLT TEMP 3,REHEATER_final_reheater_steam,REHEATER final_reheater,
504,Turbine1,T1.GBWT33,PLATEN SH OUTLT TEMP 4,REHEATER_final_reheater_steam,REHEATER final_reheater,
505,Turbine1,T1.GBWT34,RH Spray Temp,REHEATER_final_reheater_steam,REHEATER final_reheater,REHEATER_DSH_INLET_TEMP_1
506,Turbine1,T1.GBWT35,STACK  FLOW RATE,REHEATER_final_reheater_steam,REHEATER final_reheater,
507,Turbine1,T1.GBWT36,TOTAL AIR FLOW,REHEATER_final_reheater_steam,REHEATER final_reheater,
508,Turbine1,T1.GBWT37,FW FLW SELD  XMTR,REHEATER_final_reheater_steam,REHEATER final_reheater,?????
509,Turbine1,T1.GBWT38,"UNIT LOAD (MW,  ACTUAL)",STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,GENERATOR_WATTS
510,Turbine1,T1.GBWT39,CV-#1 SERVO REFERENCE,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_1_DEMAND
511,Turbine1,T1.GBWT4,CV-#1 POSITION FEEDBACK,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_1_POSITION
512,Turbine1,T1.GBWT40,CV-#2 SERVO REFERENCE,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_2_DEMAND
513,Turbine1,T1.GBWT41,CV-#2 POSITION FEEDBACK,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_2_POSITION
514,Turbine1,T1.GBWT42,CV-#3 SERVO REFERENCE,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_3_DEMAND
515,Turbine1,T1.GBWT5,CV-#3 POSITION FEEDBACK,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_3_POSITION
516,Turbine1,T1.GBWT6,CV-#4 SERVO REFERENCE,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_4_DEMAND
517,Turbine1,T1.GBWT7,CV-#4 POSITION FEEDBACK,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_CONTROL_VLAVE_4_POSITION
518,Turbine1,T1.GBWT8,FWH-8 SHELL STM PRESS,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,?????
519,Turbine1,T1.GBWT9,FWH-8 EXT STM   TEMP,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,?????
520,Turbine1,T1.GCCGT,FWH-7 SHELL STM PRESS,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,?????
521,Turbine1,T1.GGMIC,FWH-7 EXT STM   TEMP,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,?????
522,Turbine1,T1.GHP,IH TO FWH-7 STM TEMP,STEAM_TURBINE_hp_turbine_performance,STM TBN hp_turbine_performance,HP_TURBINE_EXHAUST_STEAM_PRESSURE_MEDIAN
523,Turbine1,T1.GSCWCI,"UNIT LOAD (MW,  ACTUAL)",STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,GENERATOR_WATTS
524,Turbine1,T1.GSCWCO,FWH-6 SHELL STM PRESS,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
525,Turbine1,T1.GSCWIF,FWH-6 EXT STM   TEMP,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
526,Turbine1,T1.GSCWIP,DEA SHELL STM   PRESS (01),STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
527,Turbine1,T1.gscwip2,DEA SHELL STM   PRESS (02),STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
528,Turbine1,T1.GSCWIT,IP EXT TO DEA   STM TEMP,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
529,Turbine1,T1.GSCWOT,IP EXT TO BFPT-A SP,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
530,Turbine1,T1.gscwp_a,IP EXT TO BFPT-B SP,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
531,Turbine1,T1.gscwp_b,IP EXT TO BFPT-A STM TEMP,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
532,Turbine1,T1.gscw_de_filter_Dp,IP EXT TO BFPT-B STM TEMP,STEAM_TURBINE_ip_turbine_performance,STM TBN ip_turbine_performance,?????
533,Turbine1,T1.h2_oil_diff_pr,"UNIT LOAD (MW,  ACTUAL)",STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,GENERATOR_WATTS
534,Turbine1,T1.HI_FPTA_JBT,LP Turbine A Exhuast Pressure,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXHAUST_STEAM_PRESSURE_1
535,Turbine1,T1.HI_FPTB_JBT,LP Turbine B Exhuast Pressure,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXHAUST_STEAM_PRESSURE_2
536,Turbine1,T1.HI_GBWT,FWH-4 SHELL     PRESS,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_1_STEAM_PRESSURE_1
537,Turbine1,T1.HI_GB_RTD,FWH-4 EXT STM   TEMP,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_1_STEAM_TEMPERATURE_1
538,Turbine1,T1.HI_HP_WDT,FWH-3 SHELL     PRESS,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_2_STEAM_PRESSURE_1
539,Turbine1,T1.HPJBT_FPTA,"FWH-3 EXT STM   ""A"" TEMP",STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_2_STEAM_TEMPERATURE_1
540,Turbine1,T1.HPJBT_FPTB,"FWH-3 EXT STM   ""B"" TEMP",STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_2_STEAM_TEMPERATURE_2
541,Turbine1,T1.HP_EXH_LWR_T,FWH-2 SHELL     PRESS,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_3_STEAM_PRESSURE_1
542,Turbine1,T1.HP_EXH_UPR_T,"FWH-2 EXT STM   ""A"" TEMP",STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_3_STEAM_TEMPERATURE_1
543,Turbine1,T1.JB1T,"FWH-2 EXT STM   ""B"" TEMP",STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_3_STEAM_TEMPERATURE_2
544,Turbine1,T1.JB2T,FWH-1A SHELL STM PRESS,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_4_STEAM_PRESSURE_1
545,Turbine1,T1.JB3T,FWH-1B SHELL STM PRESS,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_4_STEAM_PRESSURE_2
546,Turbine1,T1.JB4T,FWH-1A SHELL STM TEMP,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_4_STEAM_TEMPERATURE_1
547,Turbine1,T1.JB5T,FWH-1B SHELL STM TEMP,STEAM_TURBINE_lp_turbine_performance,STM TBN lp_turbine_performance,LP_TURBINE_EXTRACTION_4_STEAM_TEMPERATURE_2
548,Turbine1,T1.JB6T,"UNIT LOAD (MW,  ACTUAL)",STEAM_TURBINE_turbine_lube_oil_system,STM TBN lube_oil_system,GENERATOR_WATTS
549,Turbine1,T1.JB7T,LO CLR INLT OIL TEMP,STEAM_TURBINE_turbine_lube_oil_system,STM TBN lube_oil_system,LUBE_OIL_COOLER_OIL_INLET_TEMPERATURE
550,Turbine1,T1.JB8T,BRG OIL HDR PRESS,STEAM_TURBINE_turbine_lube_oil_system,STM TBN lube_oil_system,LUBE_OIL_COOLER_OIL_OUTLET_PRESSURE
551,Turbine1,T1.JB9T,LO CLR OTLT OIL TEMP,STEAM_TURBINE_turbine_lube_oil_system,STM TBN lube_oil_system,LUBE_OIL_COOLER_OIL_OUTLET_TEMPERATURE
552,Turbine1,T1.L26T1,CCW SVCE INLET  TEMP,STEAM_TURBINE_turbine_lube_oil_system,STM TBN lube_oil_system,LUBE_OIL_COOLING_WATER_INLET_TEMPERATURE
553,Turbine1,T1.L63C74A,FINAL SH HEADER OUTLET TEMP 1,SUPERHEATER_superheater_spray,SUPERHEATER spray,FINAL_SUPERHEATER_OUTLET_HDR_TEMP_1
554,Turbine1,T1.L63X10A,FINAL SH HEADER OUTLET TEMP 2,SUPERHEATER_superheater_spray,SUPERHEATER spray,FINAL_SUPERHEATER_OUTLET_HDR_TEMP_2
555,Turbine1,T1.L63X13A,FINAL SH HEADER OUTLET TEMP 3,SUPERHEATER_superheater_spray,SUPERHEATER spray,FINAL_SUPERHEATER_OUTLET_HDR_TEMP_3
556,Turbine1,T1.L63X17,FINAL SH HEADER OUTLET TEMP 4,SUPERHEATER_superheater_spray,SUPERHEATER spray,FINAL_SUPERHEATER_OUTLET_HDR_TEMP_4
557,Turbine1,T1.L63X21,"UNIT LOAD (MW,  ACTUAL)",SUPERHEATER_superheater_spray,SUPERHEATER spray,GENERATOR_WATTS
558,Turbine1,T1.L63X75A,COMP MAIN STEAM FLOW,SUPERHEATER_superheater_spray,SUPERHEATER spray,MAIN_STEAM_FLOW
559,Turbine1,T1.L63X75B,PLATEN SH SPRAY VALVE A POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_1_SPRAY_VLV_A_POS
560,Turbine1,T1.L63X77A,PLATEN SH SPRAY VALVE B POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_1_SPRAY_VLV_B_POS
561,Turbine1,T1.L63X7A,PLATEN SH SPRAY VALVE D POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_2_SPRAY_VLV_A_POS
562,Turbine1,T1.L63X8A,PLATEN SH SPRAY VALVE C POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_2_SPRAY_VLV_B_POS
563,Turbine1,T1.L71X10H,FINAL SH SPRAY  VALVE A POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_3_SPRAY_VLV_A_POS
564,Turbine1,T1.L71X10L,FINAL SH SPRAY  VALVE B POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_3_SPRAY_VLV_B_POS
565,Turbine1,T1.L71X20,FINAL SH SPRAY  VALVE C POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_4_SPRAY_VLV_A_POS
566,Turbine1,T1.L71X66HA,FINAL SH SPRAY  VALVE D POS,SUPERHEATER_superheater_spray,SUPERHEATER spray,SH_DSH_4_SPRAY_VLV_B_POS
567,Turbine1,T1.L71X66LA,STACK  FLOW RATE,SUPERHEATER_superheater_spray,SUPERHEATER spray,STACK_GAS_FLOW
568,Turbine1,T1.L71X9,TOTAL AIR FLOW,SUPERHEATER_superheater_spray,SUPERHEATER spray,
569,Turbine1,T1.L71X9A,SH Spray Flow,SUPERHEATER_superheater_spray,SUPERHEATER spray,
570,Turbine1,T1.L71X9_A,,,,
571,Turbine1,T1.L74C15A,,,,
572,Turbine1,T1.L74C94A,,,,
573,Turbine1,T1.L74X12,,,,
574,Turbine1,T1.L74X13,,,,
575,Turbine1,T1.L74XC1,,,,
576,Turbine1,T1.L74XC2,,,,
577,Turbine1,T1.L88MSOP,,,,
578,Turbine1,T1.L88RSOP,,,,
579,Turbine1,T1.L88SOVP,,,,
580,Turbine1,T1.LESOPOT,,,,
581,Turbine1,T1.LPESOP,,,,
582,Turbine1,T1.LPESOPA,,,,
583,Turbine1,T1.LPJBT_FPTA,,,,
584,Turbine1,T1.LPJBT_FPTB,,,,
585,Turbine1,T1.LPS6,,,,
586,Turbine1,T1.LPSL502_A,,,,
587,Turbine1,T1.LPSL502_B,,,,
588,Turbine1,T1.LP_EPHA,,,,
589,Turbine1,T1.LP_EPHA_MON,,,,
590,Turbine1,T1.LP_EPHB,,,,
591,Turbine1,T1.LP_EPHB_MON,,,,
592,Turbine1,T1.LUB_PR_FPTA,,,,
593,Turbine1,T1.LUB_PR_FPTB,,,,
594,Turbine1,T1.LWWD_FAULT_A,,,,
595,Turbine1,T1.LWWD_FAULT_B,,,,
596,Turbine1,T1.msop_pr,,,,
597,Turbine1,T1.RHB_INR_L_T,,,,
598,Turbine1,T1.RHB_INR_U_T,,,,
599,Turbine1,T1.S10_EXTR_L_T,,,,
600,Turbine1,T1.S10_EXTR_U_T,,,,
601,Turbine1,T1.S13ELGEA_RTC,,,,
602,Turbine1,T1.S13ELGEB_RTC,,,,
603,Turbine1,T1.S13ELTEA_RTC,,,,
604,Turbine1,T1.S13ELTEB_RTC,,,,
605,Turbine1,T1.S13_ELGEHDAT,,,,
606,Turbine1,T1.S13_ELGEHDBT,,,,
607,Turbine1,T1.S13_ELTEHDAT,,,,
608,Turbine1,T1.S13_ELTEHDBT,,,,
609,Turbine1,T1.S15_ELGEHDAT,,,,
610,Turbine1,T1.S16_ELTEHDAT,,,,
611,Turbine1,T1.S5_EXTR_L_T,,,,
612,Turbine1,T1.S5_EXTR_U_T,,,,
613,Turbine1,T1.SO_PR_GE,,,,
614,Turbine1,T1.SO_PR_TE,,,,
615,Turbine1,T1.SSLPPCGEAHT,,,,
616,Turbine1,T1.SSLPPCTEAHT,,,,
617,Turbine1,T1.TBA1T_FPTA,,,,
618,Turbine1,T1.TBA1T_FPTB,,,,
619,Turbine1,T1.TBA3T_FPTA,,,,
620,Turbine1,T1.TBA3T_FPTB,,,,
621,Turbine1,T1.TBA4T_FPTA,,,,
622,Turbine1,T1.TBA4T_FPTB,,,,
623,Turbine1,T1.TBI1T_FPTA,,,,
624,Turbine1,T1.TBI1T_FPTB,,,,
625,Turbine1,T1.TBI3T_FPTA,,,,
626,Turbine1,T1.TBI3T_FPTB,,,,
627,Turbine1,T1.TBI4T_FPTA,,,,
628,Turbine1,T1.TBI4T_FPTB,,,,
629,Turbine1,T1.TB_MTF,,,,
630,Turbine1,T1.TB_MTR,,,,
631,Turbine1,T1.TB_TM_DTF,,,,
632,Turbine1,T1.TB_TM_DTR,,,,
633,Turbine1,T1.VD1X_FPTA,,,,
634,Turbine1,T1.VD1X_FPTB,,,,
635,Turbine1,T1.VD1Y_FPTA,,,,
636,Turbine1,T1.VD1Y_FPTB,,,,
637,Turbine1,T1.VD2X_FPTA,,,,
638,Turbine1,T1.VD2X_FPTB,,,,
639,Turbine1,T1.VD2Y_FPTA,,,,
640,Turbine1,T1.VD2Y_FPTB,,,,
641,Turbine1,T1.VLARTDG1L,,,,
642,Turbine1,T1.VLARTDG2L,,,,
643,Turbine1,T1.VLATCG1L,,,,
644,Turbine1,T1.VLATCG2L,,,,
645,Turbine1,T1.VVLT,,,,
646,Turbine1,T1.XO_CL_T,,,,
647,Turbine1,TBN1.M1.L83HPA_AU,,,,
648,Turbine1,TBN1.T1.A_CV1CUR,,,,
649,Turbine2,M2.AMS_RATE_REC,,,,
650,Turbine2,M2.AP_ASSS,,,,
651,Turbine2,M2.AP_H2,,,,
652,Turbine2,M2.AP_HF,,,,
653,Turbine2,M2.AP_SSH,,,,
654,Turbine2,M2.ARM_CUR_LIM,,,,
655,Turbine2,M2.AT_H2CG,,,,
656,Turbine2,M2.AT_H2CG1,,,,
657,Turbine2,M2.AT_H2CG2,,,,
658,Turbine2,M2.AT_H2CG3,,,,
659,Turbine2,M2.AT_H2CG4,,,,
660,Turbine2,M2.AT_H2CG_MX,,,,
661,Turbine2,M2.AT_H2HG,,,,
662,Turbine2,M2.AT_H2HG1,,,,
663,Turbine2,M2.AT_H2HG2,,,,
664,Turbine2,M2.AT_H2HG3,,,,
665,Turbine2,M2.AT_H2HG4,,,,
666,Turbine2,M2.AT_HF,,,,
667,Turbine2,M2.AVR_REF_STAT,,,,
668,Turbine2,M2.A_DF,,,,
669,Turbine2,M2.BB1X,,,,
670,Turbine2,M2.BB1Y,,,,
671,Turbine2,M2.BB2X,,,,
672,Turbine2,M2.BB2Y,,,,
673,Turbine2,M2.BB3X,,,,
674,Turbine2,M2.BB3Y,,,,
675,Turbine2,M2.BB4X,,,,
676,Turbine2,M2.BB4Y,,,,
677,Turbine2,M2.BB5X,,,,
678,Turbine2,M2.BB5Y,,,,
679,Turbine2,M2.BB6X,,,,
680,Turbine2,M2.BB6Y,,,,
681,Turbine2,M2.BB7X,,,,
682,Turbine2,M2.BB7Y,,,,
683,Turbine2,M2.BB8X,,,,
684,Turbine2,M2.BB8Y,,,,
685,Turbine2,M2.BB9X,,,,
686,Turbine2,M2.BB9Y,,,,
687,Turbine2,M2.BB_MAX,,,,
688,Turbine2,M2.BFASPD_TGM,,,,
689,Turbine2,M2.BFBSPD_TGM,,,,
690,Turbine2,M2.BFPT_MSP_AX,,,,
691,Turbine2,M2.BFPT_MSP_BX,,,,
692,Turbine2,M2.BORE_LA_1,,,,
693,Turbine2,M2.BORE_LA_2,,,,
694,Turbine2,M2.BORE_LA_3,,,,
695,Turbine2,M2.BORE_STR_1,,,,
696,Turbine2,M2.BORE_STR_2,,,,
697,Turbine2,M2.BORE_STR_3,,,,
698,Turbine2,M2.BP_LUB,,,,
699,Turbine2,M2.BP_LUB2,,,,
700,Turbine2,M2.BP_WEAR,,,,
701,Turbine2,M2.BT_BFA,,,,
702,Turbine2,M2.BT_BFB,,,,
703,Turbine2,M2.BT_BOC,,,,
704,Turbine2,M2.BT_BOC1,,,,
705,Turbine2,M2.BUS_VOLTS_AB,,,,
706,Turbine2,M2.BUS_VOLTS_BC,,,,
707,Turbine2,M2.BUS_VOLTS_CA,,,,
708,Turbine2,M2.CHST_MSP_PCT,,,,
709,Turbine2,M2.CLE_HP,,,,
710,Turbine2,M2.CLE_RH,,,,
711,Turbine2,M2.CLE_XO,,,,
712,Turbine2,M2.CP_CHST,,,,
713,Turbine2,M2.CV1POS,,,,
714,Turbine2,M2.CV1REF,,,,
715,Turbine2,M2.CV2POS,,,,
716,Turbine2,M2.CV2REF,,,,
717,Turbine2,M2.CV3POS,,,,
718,Turbine2,M2.CV3REF,,,,
719,Turbine2,M2.CV4POS,,,,
720,Turbine2,M2.CV4REF,,,,
721,Turbine2,M2.CVR,,,,
722,Turbine2,M2.CVRP_BFPA,,,,
723,Turbine2,M2.CVRP_BFPB,,,,
724,Turbine2,M2.CVR_VPL,,,,
725,Turbine2,M2.CVR_VPL_CMD,,,,
726,Turbine2,M2.CV_AMS,,,,
727,Turbine2,M2.CV_AMS_DPY,,,,
728,Turbine2,M2.DAF_EX,,,,
729,Turbine2,M2.DA_PU_AV,,,,
730,Turbine2,M2.DBZONE_HP_1,,,,
731,Turbine2,M2.DBZONE_HP_2,,,,
732,Turbine2,M2.DBZONE_HP_3,,,,
733,Turbine2,M2.DBZONE_RH_1,,,,
734,Turbine2,M2.DBZONE_RH_2,,,,
735,Turbine2,M2.DBZONE_RH_3,,,,
736,Turbine2,M2.DBZONE_XO_1,,,,
737,Turbine2,M2.DBZONE_XO_2,,,,
738,Turbine2,M2.DBZONE_XO_3,,,,
739,Turbine2,M2.DCUR_A,,,,
740,Turbine2,M2.DCUR_B,,,,
741,Turbine2,M2.DCUR_C,,,,
742,Turbine2,M2.DF,,,,
743,Turbine2,M2.DMVR_DPY,,,,
744,Turbine2,M2.DPF,,,,
745,Turbine2,M2.DPF1,,,,
746,Turbine2,M2.DTF_EX,,,,
747,Turbine2,M2.DV,,,,
748,Turbine2,M2.DVFDIF_EX,,,,
749,Turbine2,M2.DVF_EX,,,,
750,Turbine2,M2.DVLT_AB,,,,
751,Turbine2,M2.DVLT_BC,,,,
752,Turbine2,M2.DVLT_CA,,,,
753,Turbine2,M2.DVTDIF_EX,,,,
754,Turbine2,M2.DVX,,,,
755,Turbine2,M2.DV_ERR,,,,
756,Turbine2,M2.DW1,,,,
757,Turbine2,M2.DWATT_EX,,,,
758,Turbine2,M2.DWR,,,,
759,Turbine2,M2.DWR_R_CMD,,,,
760,Turbine2,M2.DWR_R_DPY,,,,
761,Turbine2,M2.DWR_TAR2,,,,
762,Turbine2,M2.DWR_TAR2_DPY,,,,
763,Turbine2,M2.DWR_TAR_CMD,,,,
764,Turbine2,M2.DWR_TAR_LT,,,,
765,Turbine2,M2.DW_DPY,,,,
766,Turbine2,M2.ECCENT,,,,
767,Turbine2,M2.EX_FAULT,,,,
768,Turbine2,M2.E_L18ACC_REC,,,,
769,Turbine2,M2.E_L33VDA_DP,,,,
770,Turbine2,M2.E_L33VDB_DP,,,,
771,Turbine2,M2.E_L3TNR_DW,,,,
772,Turbine2,M2.E_L3TRB_LMT,,,,
773,Turbine2,M2.E_L68DW,,,,
774,Turbine2,M2.E_L83AMS,,,,
775,Turbine2,M2.E_L83M_CO,,,,
776,Turbine2,M2.E_L83SYNC,,,,
777,Turbine2,M2.FP_HRSP_DPY,,,,
778,Turbine2,M2.FP_MSP1R_DPY,,,,
779,Turbine2,M2.FP_MSPLR_CMD,,,,
780,Turbine2,M2.FP_MSP_PSI,,,,
781,Turbine2,M2.FP_MSV_DIF,,,,
782,Turbine2,M2.FP_SPF_PSI,,,,
783,Turbine2,M2.FT_HRS,,,,
784,Turbine2,M2.FT_HRS_MAX,,,,
785,Turbine2,M2.FT_HRS_MIN,,,,
786,Turbine2,M2.FT_L1A,,,,
787,Turbine2,M2.FT_L1B,,,,
788,Turbine2,M2.FT_MSP,,,,
789,Turbine2,M2.FVR_REF_STAT,,,,
790,Turbine2,M2.GEN_VOLTS_AB,,,,
791,Turbine2,M2.GEN_VOLTS_BC,,,,
792,Turbine2,M2.GEN_VOLTS_CA,,,,
793,Turbine2,M2.HEAT_RATE_1X,,,,
794,Turbine2,M2.HEAT_RATE_2X,,,,
795,Turbine2,M2.HEAT_RATE_3X,,,,
796,Turbine2,M2.IV1CUR,,,,
797,Turbine2,M2.IV1POS,,,,
798,Turbine2,M2.IV1REF,,,,
799,Turbine2,M2.IV1_ERR,,,,
800,Turbine2,M2.IV2POS,,,,
801,Turbine2,M2.IV2REF,,,,
802,Turbine2,M2.IVR,,,,
803,Turbine2,M2.L14HRX,,,,
804,Turbine2,M2.L14TN_OTT2,,,,
805,Turbine2,M2.L14ZE_BFA,,,,
806,Turbine2,M2.L14ZE_BFB,,,,
807,Turbine2,M2.L24EX_CNTRLA,,,,
808,Turbine2,M2.L26SV_BFA,,,,
809,Turbine2,M2.L26SV_BFB,,,,
810,Turbine2,M2.L30ECC_BFA,,,,
811,Turbine2,M2.L30ECC_BFB,,,,
812,Turbine2,M2.L30EX_SS,,,,
813,Turbine2,M2.L30EX_TRIP,,,,
814,Turbine2,M2.L33CV_BFA_C,,,,
815,Turbine2,M2.L33CV_BFB_C,,,,
816,Turbine2,M2.L33CV_CL,,,,
817,Turbine2,M2.L33DV_BFA_C,,,,
818,Turbine2,M2.L33DV_BFA_O,,,,
819,Turbine2,M2.L33DV_BFB_C,,,,
820,Turbine2,M2.L33DV_BFB_O,,,,
821,Turbine2,M2.L33HSPV_CL,,,,
822,Turbine2,M2.L33HV_BFA_C,,,,
